id_attivita,id_account_club,nome_club_sponsor,titolo,descrizione,stato,rapporto_completo,livello_attivita,causa,tipo_progetto,attivita_distintiva,finanziata_lcif,data_inizio,data_conclusione,persone_servite,persone_servite_limite,totale_volontari,totale_ore_servizio,totale_ore_servizio_capped,alberi_piantati,valuta_fondi_donati,totale_fondi_donati,fondi_donati_usd_capped,donazione_lcif,organizzazione_beneficiata,valuta_fondi_raccolti,totale_fondi_raccolti,fondi_raccolti_usd_capped,creato_da
SA-08196865,001Ns00000EDgRMIA1,PONTEDERA,Contributo Congresso Nazionale Associazione Italiana Cultura Classica,"IL Club supporta da tempo la sezione di Pontedera dell'AICC Associazione Italiana Cultura Classica che quest'anno ha organizzato il suo congresso nazionale a Pontedera:  tre giorni tutti dedicati all?approfondimento della storia e la sua rilevanza nella attualità di oggi. 
Il tema scelto, per un appuntamento giunto alla diciassettesima edizione, è ?Democrazia, imperialismo, guerra. Da Atene a noi?. Molti i nomi di prestigio per un evento che ha avuto come location il Museo Piaggio  e la biblioteca Gronchi.
Alla tre giorni sono stati   presenti decine di studenti dei Licei e docenti in arrivo da tutta Italia  L?evento ha il patrocinio dei Ministero dell?istruzione e del merito, quello dei comuni di Pontedera e Peccioli, della biblioteca Gronchi e della Fondazione Piaggio e h il supporto di alcune realtà locali tra cui il nostro Club.",Comunicato,True,Lions Club,Giovani,Donazione,False,False,2025-10-03,2025-10-05,300,300,3,10.00,10.00,,EUR,250.00,293.00,0,Associazione Italiana di Cultura Classica Sez. di Pontedera,,,0.00,Sirio Orsi
SA-08507860,001Ns00000EDgRMIA1,PONTEDERA,Assemblea Ordinaria,"Mercoledì 15/10/2025 alle ore 20:00 presso la sede sociale si è tenuta la prima assemblea dell'anno sociale 2025-2026 con il  seguente ordine del giorno:
1-Presentazione e votazione del programma 2025/26
2- Presentazione e votazione del rendiconto economico bilancio consuntivo A.S. 2024/25
3- Proposta e votazione dell'importo delle quote associative per ciascuna categoria di Socio
4- Presentazione e votazione del Bilancio Preventivo per il corrente anno sociale
5- Presentazione e votazione del calendario attività per il corrente anno sociale
6- Presentazione della campagna nuovi soci 2025/26
7- Varie ed eventuali.
Sono stati presenti 24 soci.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-15,2025-10-15,,0,24,60.00,60.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08507942,001Ns00000EDgRMIA1,PONTEDERA,Consiglio Direttivo,"Giovedì 06/11/2025 alle ore 21:30 in Via Livornese Est, 2 a Perignano (presso gli uffici del socio Grilli Tesoriere del Club).
si è tenuto il 3° Consiglio Direttivo con il seguente:
1- Comunicazioni del Presidente
2- Aggiornamento sui Service, eventi ed attività dell?anno
a. Visita pastificio Morelli
b. Venerdì della Salute
c. Comune di Calcinaia
d. Evento sport inclusivo
e. Festival musicale street food
3- Aggiornamenti Cena degli Auguri
4- Varie ed eventuali
Il Consiglio Direttivo si è regolarmente tenuto con la presenza  di 10 consiglieri.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-06,2025-11-06,,0,10,25.00,25.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08508034,001Ns00000EDgRMIA1,PONTEDERA,I Venerdì della Salute,"Venerdì 14 novembre si è tenuto, presso i locali dell'UTEL a Pontedera,  il secondo incontro del ciclo dei ""Venerdì della Salute"" del nuovo anno. Il Dott. Antonio Cambi, cardiologo, ci ha guidati in un incontro davvero interessante dedicato a come dosare lo sforzo nell?attività fisica, soprattutto nella terza età.
Un tema che ha acceso curiosità e domande? segno che la voglia di prendersi cura di sé è più viva che mai! 
La serata è stata aperta dalla Presidente UTEL, Dott.ssa Elena Pardocchi, e arricchita da una breve presentazione dell?Unione Valdera sui Punti Digitale Facile, un servizio prezioso per tutta la comunità.",Comunicato,True,Lions Club,Altro servizio umanitario,Sensibilizzazione e istruzione e advocacy,False,False,2025-11-14,2025-11-14,50,50,8,13.00,13.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08508279,001Ns00000EDgRMIA1,PONTEDERA,"Riunione Operativa - Commissione Concorso ""Un Poster per la Pace""","La  Commissione, composta Claudio Salvadori,  Alessandro Ferretti, Sirio Orsi e Alberto Mascitelli soci del Lions Club Pontedera e il Dott. Silvano Granchi quale membro esperto, a chiusura e sintesi di tutta l'attività necessaria ed utile per lo svolgimento del concorso avviata nel mese di settembre, si è riunita il  10 Novembre 2025, e ha esaminato gli elaborati delle quattordici scuole secondarie di primo grado della Valdera che hanno partecipato al concorso.  Ha quindi  provveduto alla scelta delle del miglior Poster per ciascuna scuola partecipante ed successivamente individuato il miglior poster in assoluto che il Club ha invito al Distretto per la successiva fase del concorso. Con un successivo evento aperto alla comunità  sarà effettuata la premiazione degli studenti partecipanti e delle scuole.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-11-10,2025-11-10,,0,10,100.00,100.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08508543,001Ns00000EDgRMIA1,PONTEDERA,Riunione Consultiva Distrettuale,"Sabato 15 novembre a Pisa presso il Pala Todisco di San Giuliano Terme si è tenuta la seconda  Riunione Consultiva Distrettuale.
Una mattinata ricca di contenuti, confronto e partecipazione, in cui sono stati  affrontati numerosi temi, fondamentali per l?annata lionistica 2025/2026 del Distretto 108La Toscana.
Dalla condivisione dei progetti in corso alle attività dei Club sul territorio, fino agli aggiornamenti sui service distrettuali, ogni intervento ha un unico obiettivo: servire le nostre comunità.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-15,2025-11-15,,0,6,30.00,30.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08586328,001Ns00000EDgRMIA1,PONTEDERA,Meeting Ordinario,"Presso la sede sociale, giovedì 27 novembre, si è tenuto il primo meeting ordinario. Il Presidente ha aggiornato i soci presenti rispetto alle attività eseguite e quelle programmate dando evidenza dei prossimi appuntamenti del calendario sociale",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-27,2025-11-27,,0,22,50.00,50.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08586362,001Ns00000EDgRMIA1,PONTEDERA,Riunione di Circoscrizione,"Sabato 29 novembre   si è tenuta a Pontedera  presso il Piccolo Teatro Digitale la  2° Riunione della 5°Circoscrizione e delle Zone I e L convocata dalla presidente Sandra Amato. Incontro molto partecipato che è stata l'occasione per fare un punto sulla situazione della membership, dell'utilizzo del Lion Portal e sulla presentazione di vari service multidistrettuali.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-29,2025-11-29,,0,4,12.00,12.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08586422,001Ns00000EDgRMIA1,PONTEDERA,Premiazione Concorso Fotografico CREC - Premio Speciale Lions,"Domenica 30 novembre 2025, presso la sala del Crec Pontedera Fotografia, si è tenuto il momento finale del concorso fotografico nazionale annuale con la premiazione del concorso fotografico nazionale annuale  che organizza lo stesso CREC, concorso che quest'anno  prevedeva  una categoria speciale Lions sul tema Disabilità ed Inclusione.",Comunicato,True,Lions Club,Altro servizio umanitario,Sensibilizzazione e istruzione e advocacy,False,False,2025-11-30,2025-11-30,126,126,5,30.00,30.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08586540,001Ns00000EDgRMIA1,PONTEDERA,I Venerdì della Salute,"Venerdì 12 dicembre  si è tenuto, presso i locali dell'UTEL a Pontedera,  il terzo incontro del ciclo dei ""Venerdì della Salute"" del nuovo anno. Il Dott. Lorenzo Fontanelli, neurologo, ci ha guidati in un incontro davvero interessante dedicato al tema del  ""Il declino cognitivo: cos'è e come prevenirlo"" .
Un tema che ha visto le circa 80 persone presenti interessate e partecipi con domande e momenti condivisione di esperienze familiari.",Comunicato,True,Lions Club,Altro servizio umanitario,Sensibilizzazione e istruzione e advocacy,False,False,2025-12-12,2025-12-12,80,80,5,12.00,12.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08740964,001Ns00000EDgRMIA1,PONTEDERA,Cena degli Auguri,"Venerdì 19 dicembre presso l'Agriturismo il Frutteto a lari si è tenuta la consueta cena degli Auguri. E' stata una occasione di incontro per soci, familiari ed ospiti che ha visto la presenza di 34 partecipanti. Oltre allo scambio di auguri durante la serata è stata effettuata una tombola con lo scopo di raccolta fondi a favore di MK Onlus..",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-12-19,2025-12-19,,0,34,110.00,110.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08740931,001Ns00000EDgRMIA1,PONTEDERA,Consiglio Direttivo,"Il giorno 04/12/2025 alle ore 21:15 si è tenuta  presso gli Studi Odontoiatrici Buongiorno, in Via Giovanni Pascoli, 37, 56025 Pontedera la quarta riunione del Consiglio Direttivo.
L?ordine del giorno è stato il seguente:
1- Comunicazioni del Presidente
2- Aggiornamento sui Service, eventi ed attività dell?anno
    a. Visita pastificio Morelli
    b. Torneo di Burraco ? con scelta destinazione fondi
    c. Cena degli auguri
3- Proposta di adesione al service di circoscrizione (Grant di zona per ISPRO)
4- Proposta di collaborazione per evento San Miniato con relatore
5- Presentazione in consiglio dei potenziali nuovi soci 2025/2026
6- Proposta di modifica dello statuto, con approvazione per successiva presentazione in assemblea
7- Valutazione della chiusura della partita IVA del Club
8- Varie ed eventuali 
Il Consiglio Direttivo si è regolarmente tenuto con la presenza  di 9 consiglieri.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-12-04,2025-12-04,,0,9,20.00,20.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08861889,001Ns00000EDgRMIA1,PONTEDERA,I Venerdì della Salute,"Venerdì 9 gennaio 2026, l?incontro ?Prevenire la solitudine e la manipolazione: la salute delle relazioni? con la Dott.ssa Angela Giacovelli ha registrato grande interesse e una partecipazione attenta e coinvolta.
Un tema profondo e attuale che ha toccato da vicino il pubblico, dando spazio a riflessioni, domande e momenti di condivisione autentica che ha visto le circa 80 persone presenti interessate e partecipi.",Comunicato,True,Lions Club,Altro servizio umanitario,Sensibilizzazione e istruzione e advocacy,False,False,2026-01-09,2026-01-09,80,80,5,12.00,12.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08861938,001Ns00000EDgRMIA1,PONTEDERA,Raccolta Fondo a favore di MK Onlus,"Venerdì 19 dicembre presso l'Agriturismo il Frutteto a Lari si è tenuta la consueta cena degli Auguri. E' stata una occasione di incontro per soci, familiari ed ospiti che ha visto la presenza di 34 partecipanti. Oltre allo scambio di auguri durante la serata è stata effettuata una tombola con lo scopo di raccolta fondi a favore di MK Onlus..",Comunicato,True,Lions Club,Fame,Sviluppo e sostegno all'agricoltura,False,False,2025-12-19,2025-12-19,,0,,,0.00,,,,0.00,0,,EUR,730.00,844.33,Sirio Orsi
SA-08861992,001Ns00000EDgRMIA1,PONTEDERA,Torneo di Burraco,"Domenica 18 gennaio nel pomeriggio presso il Circolo Arci a Calcinaia si è tenuta la seconda edizione del Torneo di Burraco ci ha regalato un pomeriggio di divertimento, premi e partecipazione straordinaria di circa 100 persone tra partecipanti ed organizzatori. L'evento è syto organizzato per una raccolta fondi a favore dell'Ospedale Lotti di Pontedera.",Comunicato,True,Lions Club,Altro servizio umanitario,Ospedali o cliniche Lions,False,False,2026-01-18,2026-01-18,80,80,15,100.00,100.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08869943,001Ns00000EDgRMIA1,PONTEDERA,Raccolta Fondi a favore Ospedale Lotti Pontederera,"Domenica 18 gennaio nel pomeriggio presso il Circolo Arci a Calcinaia si è tenuta la seconda edizione del Torneo di Burraco ci ha regalato un pomeriggio di divertimento, premi e partecipazione straordinaria di circa 100 persone tra partecipanti ed organizzatori. L'evento è syto organizzato per una raccolta fondi a favore dell'Ospedale Lotti di Pontedera.",Comunicato,True,Lions Club,Altro servizio umanitario,Ospedali o cliniche Lions,False,False,2026-01-18,2026-01-18,,0,,,0.00,,,,0.00,0,,EUR,600.00,706.17,Sirio Orsi
SA-08870009,001Ns00000EDgRMIA1,PONTEDERA,Donazione al CREC Fotografia Pontedera,In  data 26 gennaio 2026 è stata effettuata una donazione al Crec Fotografia Pontedera finalizzata al attività di sostegno per giovani fotografi.,Comunicato,True,Lions Club,Giovani,Donazione,False,False,2026-01-26,2026-01-26,,0,,,0.00,,EUR,500.00,588.47,0,CREC Pontedera Fotografia,,,0.00,Sirio Orsi
SA-08870043,001Ns00000EDgRMIA1,PONTEDERA,Consiglio Direttivo,"Il giorno 04/12/2025 alle ore 21:15 si è tenuta  online  la quinta riunione del Consiglio Direttivo.
L?ordine del giorno è stato il seguente:
1 - Comunicazioni del Presidente
2 - Aggiornamento sui Service, eventi ed attività dell?anno
a. Visita pastificio Morelli
b. Venerdì della Salute
c. Festival musicale street food
d .Cena con delitto
e. Raccolta dal torneo di burraco e donazione ospedale lotti
f. Raccolta Cena degli auguri per MK Onlus
Il Consiglio Direttivo si è regolarmente tenuto con la presenza  di 7 consiglieri.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-01-22,2026-01-22,,0,7,18.00,18.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08870265,001Ns00000EDgRMIA1,PONTEDERA,Meeting Ordinario,"Presso la sede sociale, giovedì 29 gennaio, si è tenuto il secondo meeting ordinario. Il Presidente ha aggiornato i soci presenti rispetto alle attività eseguite e quelle programmate dando evidenza dei prossimi appuntamenti del calendario sociale. Il Presidente ha anche comunicato ai soci presenti le proposte di candidature a nuovo soci presentate entro i termini e a dato avvio secondo regolamento per le votazione nell'assemblea prevista per il prossimo 19 febbraio.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-01-29,2026-01-29,,0,20,48.00,48.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08988161,001Ns00000EDgRMIA1,PONTEDERA,Assemblea Straordinaria,"Giovedì 19 febbraio 2026 alle ore 20:00 presso la sede sociale si è tenuta una assemblea straordinaria  con il  seguente ordine del giorno:
1-Comunicazioni del presidente
2- Votazione Nuovi Soci
3- Varie ed eventuali.
Sono stati presenti 23 soci con la regolare costituzione dell'assemblea
Il presidente ha aggiornato i presenti sulle attività svolte e quelle in programma. E' stata fatta anche la votazione per l'ammissione delle due proposte di candidatura a nuovo socio,  già valutare positivamente sia dal Comitato Nuovi Soci che dal Consiglio Direttivo, e che con il voto unanime sono state ammesse nel club.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-02-19,2026-02-19,,0,23,60.00,60.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08988001,001Ns00000EDgRMIA1,PONTEDERA,Donazione Misericordia di Pontedera e Centro Aiuto alla Vita,"Il  14 febbraio 2026 il Club ha consegnato alle strutture dell?Emporio Alimentare e della Mensa della Solidarietà della Misericordia di Pontedera e al Centro Aiuto alla Vita una donazione di oltre 500 kg di generi alimentari (pasta, latte, olio, riso, legumi e molto altro) a sostegno dell?attività dedicate alle famiglie, del territorio, in stato di bisogno. 
La donazione coprirà per alcune settimane il servizio di aiuto per le famiglie i piccoli e i bambini delle famiglie seguite dal Centro",Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2026-02-14,2026-02-14,1000,1000,4,16.00,16.00,,EUR,1000.00,1193.22,0,Misericordia di Pontedera,,,0.00,Sirio Orsi
SA-08988082,001Ns00000EDgRMIA1,PONTEDERA,I Venerdì della Salute,"Venerdì 13 febbraio 2026, l?incontro ?La Fibromialgia: cos'é e come contrastarla? con la Dr. Pietro Massei, socio Lions del nostro club, ha registrato grande interesse e una partecipazione attenta e coinvolta.
Un tema profondo e attuale che ha toccato da vicino il pubblico, dando spazio a riflessioni, domande e momenti di condivisione autentica che ha visto le circa 90 persone presenti interessate e partecipi.",Comunicato,True,Lions Club,Altro servizio umanitario,Sensibilizzazione e istruzione e advocacy,False,False,2026-02-13,2026-02-13,90,90,7,15.00,15.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08988118,001Ns00000EDgRMIA1,PONTEDERA,Raccolta Occhiali Usati,"In occasione della Riunione Distrettuale di Arezzo lo scorso 7 febbraio 2026 il Vicepresidente Francesco Caramelli ha consegnato all'officer distrettuale Agostino Masi, referente per il Service Multidistrettuale della raccolta occhiali usati, circa 800 paia di occhiali raccolti negli ultimi mesi.
La raccolta è stata possibile grazie alla collaborazione con l'attivazione di otto punti di raccolta (farmacie, scuole, negozi di ottica etc...)",Comunicato,True,Lions Club,Vista,Raccolta e riciclaggio di occhiali,False,False,2026-02-07,2026-02-07,800,800,13,150.00,150.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-09193458,001Ns00000EDgRMIA1,PONTEDERA,Consiglio Direttivo - Incontro con il Governatore,"Venerdì 27 febbraio presso Villa Sonnino a San Miniato, in occasione dell'annuale visita del Governatore al Club, si è tenuto un Consiglio Direttivo con la partecipazione del Governatore e dei presidenti di Circoscrizione e Zona dove il Presidente Alberto Macitelli ha presentato lo stato del Club e le attività svolte ed in programma.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-02-27,2026-02-27,,0,12,24.00,24.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-09193627,001Ns00000EDgRMIA1,PONTEDERA,Meeting con Conferenza,"Giovedì 5 marzo presso la sede sociale si è tenuto un meeting durante il quale è stata ospite  la Prof.ssa Laura Marconcini, presidente della Delegazione di Pontedera dell?Associazione Italiana di Cultura Classica (AICC) che, dopo la cena conviviale, partendo dal Mito della caverna di Platone, ci ha guidato in un affascinante viaggio attraverso la cultura classica greca, la filosofia e la storia romana, mostrando quanto questi temi siano ancora vivi e attuali. Una serata di cultura, passione e riflessione.40",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-03-05,2026-03-05,,0,28,45.00,45.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-09193531,001Ns00000EDgRMIA1,PONTEDERA,Visita del Governatore Distrettuale,Venerdì 27 febbraio presso Villa Sonnino a San Miniato si è tenuta in interclub con il LC san Miniato ed il LC Pontedera Valdera ed i rispettivi Leo Club l'incontro annuale con il Governatore. Dopo i singoli incontri del Governatore con i consigli direttivi dei Club si è tenuta la conviviale alla quale hanno partecipato un'ampia rappresentanza sociale dei club. Nell'occasione il Governatore ha illustrato i service distrettuali e le linee di indirizzo dell'dell'Associazione del Lions International.,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-02-27,2026-02-27,,0,20,40.00,40.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-09193703,001Ns00000EDgRMIA1,PONTEDERA,I Venerdì della Salute,"Venerdì 13 marzo, ai Venerdì della Salute, il Dott. Andrea Poggetti, Chirurgo della Mano e Microchirurgo Ricostruttivo degli arti, ha accompagnato il pubblico in un viaggio affascinante tra le possibilità sempre più avanzate della chirurgia ricostruttiva degli arti.
Un tema che ha catturato l?attenzione dei presenti, aprendo nuove prospettive su quanto oggi sia possibile fare per recuperare funzionalità, autonomia e qualità della vita.
Partecipazione, curiosità e tante domande hanno reso la serata ancora una volta un momento di confronto e crescita condivisa",Comunicato,True,Lions Club,Altro servizio umanitario,Sensibilizzazione e istruzione e advocacy,False,False,2026-03-13,2026-03-13,95,95,7,20.00,20.00,,,,0.00,0,,,,0.00,Sirio Orsi
